time 	 inner iter. 	  errorU 	  errorpsi 	  errorj 	  error 
466359.31	 3	 2.611175491e-06 	 3.39075997e-09 	 0.004430652819 	 2.611175491e-06
466365.56	 3	 2.609417326e-06 	 3.406390133e-09 	 0.004440655062 	 2.609417326e-06
466371.79	 3	 2.602363366e-06 	 3.415696447e-09 	 0.004438005423 	 2.602363366e-06
466378.02	 3	 2.599710675e-06 	 3.430578318e-09 	 0.004440893641 	 2.599710675e-06
466384.26	 3	 2.606201071e-06 	 3.444938721e-09 	 0.004446292881 	 2.606201071e-06
466390.49	 3	 2.605033523e-06 	 3.458979428e-09 	 0.004449220901 	 2.605033523e-06
466396.72	 3	 2.611404025e-06 	 3.466748043e-09 	 0.004442500826 	 2.611404025e-06
466402.94	 3	 2.612842745e-06 	 3.480840574e-09 	 0.004441136509 	 2.612842745e-06
466409.16	 3	 2.615639473e-06 	 3.494718976e-09 	 0.00443978672 	 2.615639473e-06
466415.39	 3	 2.622156119e-06 	 3.50833575e-09 	 0.004434249421 	 2.622156119e-06
466421.61	 3	 2.627325814e-06 	 3.521679484e-09 	 0.004432502344 	 2.627325814e-06
466427.82	 3	 2.621540001e-06 	 3.528584135e-09 	 0.004429806145 	 2.621540001e-06
